1	-0.0000678712441413154
2	-0.00027147862203946715
3	-0.0006108030752329796
4	-0.00108581284405318
5	-0.0016964634844498505
6	-0.00244269788481688
7	-0.003324446290889682
8	-0.004341626324617209
9	-0.005494143029068255
10	-0.006781888896625787
11	-0.008204743916621737
12	-0.009762575620925418
13	-0.011455239137035278
14	-0.013282577246968685
15	-0.01524442044387797
16	-0.01734058700640162
17	-0.01957088306824062
18	-0.02193510268875798
19	-0.024433027942336594
20	-0.027064429000802193
21	-0.029829064223235946
22	-0.0327266802506756
23	-0.035757012108547315
24	-0.03891978330807433
25	-0.042214705953142584
26	-0.045641480855920236
27	-0.04919979765338667
28	-0.0528893349272721
29	-0.056709760329113124
30	-0.06066073070996936
31	-0.06474189225366445
32	-0.06895288061309657
33	-0.07329332105439335
34	-0.0777628285937908
35	-0.08236100815804548
36	-0.08708745472586088
37	-0.09194175348511635
38	-0.09692347999850881
39	-0.10203220035884897
40	-0.10726747135697678
41	-0.11262884065138223
42	-0.118115846937485
43	-0.12372802012475859
44	-0.12946488151226276
45	-0.13532594397202047
46	-0.1413107121319399
47	-0.1474186825533934
48	-0.15364934393289786
49	-0.16000217728060306
50	-0.16647665612299534
51	-0.1730722466871839
52	-0.17978840810781094
53	-0.18662459262191078
54	-0.19358024576536081
55	-0.20065480658490742
56	-0.2078477078339347
57	-0.21515837618130718
58	-0.2225862324157788
59	-0.23013069166131572
60	-0.23779116357513885
61	-0.24556705256554778
62	-0.25345775800224146
63	-0.26146267442402404
64	-0.269581191753673
65	-0.27781269551064725
66	-0.2861565670187929
67	-0.2946121836283737
68	-0.3031789189212759
69	-0.3118561429246256
70	-0.3206432223232696
71	-0.32953952067259706
72	-0.33854439860863295
73	-0.34765721405517525
74	-0.35687732243752635
75	-0.366204076883605
76	-0.37563682843756396
77	-0.38517492625851446
78	-0.39481771782311625
79	-0.4045645491265759
80	-0.41441476488603257
81	-0.4243677087282549
82	-0.43442272338995735
83	-0.4445791508987895
84	-0.4548363327724019
85	-0.4651936101932961
86	-0.47565032419163344
87	-0.48620581582019895
88	-0.4968594263310706
89	-0.5076104973373958
90	-0.51845837098017
91	-0.5294023900871707
92	-0.5404418983215464
93	-0.5515762403346116
94	-0.5628047619075005
95	-0.5741268100808838
96	-0.585541733292871
97	-0.5970488814938335
98	-0.6086476062686188
99	-0.6203372609400049
100	-0.6321172006696543
101	-0.6439867825532701
102	-0.6559453657004042
103	-0.667992311312787
104	-0.6801269827444685
105	-0.6923487455619579
106	-0.7046569675832188
107	-0.7170510189224615
108	-0.7295302719945767
109	-0.7420941015435574
110	-0.7547418846273786
111	-0.7674730006114032
112	-0.7802868311312068
113	-0.7931827600507404
114	-0.8061601734065107
115	-0.8192184593192451
116	-0.8323570079131741
117	-0.8455752111965467
118	-0.8588724629250919
119	-0.8722481584599109
120	-0.8857016945795522
121	-0.8992324692868578
122	-0.9128398815838636
123	-0.9265233312177088
124	-0.9402822183949411
125	-0.9541159434731981
126	-0.9680239066110516
127	-0.9820055073735148
128	-0.9960601443173118
129	-1.0101872145085053
130	-1.0243861130051073
131	-1.0386562322830741
132	-1.0529969616006838
133	-1.0674076862979973
134	-1.081887787021401
135	-1.0964366388701592
136	-1.1110536104533821
137	-1.1257380628333067
138	-1.1404893483654632
139	-1.155306809402191
140	-1.1701897768422214
141	-1.185137568520986
142	-1.200149487394583
143	-1.215224819505579
144	-1.2303628316810773
145	-1.245562768937475
146	-1.2608238515206267
147	-1.2761452715301402
148	-1.2915261890617558
149	-1.3069657277480928
150	-1.3224629696101147
151	-1.3380169490627623
152	-1.353626645893769
153	-1.3692909769999915
154	-1.385008786590106
155	-1.4007788344719074
156	-1.416599781969694
157	-1.4324701748099642
158	-1.4483884221706376
159	-1.4643527707393105
160	-1.480361272278401
161	-1.4964117425282666
162	-1.5125017085172203
163	-1.528628339935267
164	-1.5447883583494786
165	-1.560977914851378
166	-1.5771924217605147
167	-1.5934263156686939
168	-1.6096727147735237
